224123 | MH OTROS FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD W/MCC
235110 | MA MOTIVO DE LA VISITA: ABUSO DE SUSTANCIAS NO AGUDO
235120 | MA MOTIVO DE LA VISITA: PROBLEMA DENTAL
235130 | MA MOTIVO DE LA VISITA: REVISIÓN GENERAL
235150 | MA MOTIVO DE LA VISITA: REALIZACIÓN ELECTROCARDIOGRAMA
235160 | MA MOTIVO DE LA VISITA: VACUNACIÓN
235170 | MA MOTIVO DE LA VISITA: INFUSIÓN DE SUSTANCIAS
235180 | MA MOTIVO DE LA VISITA: CONSULTA U OTRO EXAMEN
235190 | MA MOTIVO DE LA VISITA: OTROS CONTACTOS PARA EL CUIDADO DE LA SALUD
235200 | MA MOTIVO DE LA VISITA: AMENAZA DE ABORTO
235210 | MA MOTIVO DE LA VISITA: ABORTO
235230 | MA MOTIVO DE LA VISITA: ESTADO ANTEPARTO
235250 | MA MOTIVO DE LA VISITA: PATOLOGÍA GASTROINTESTINAL AGUDA
235260 | MA MOTIVO DE LA VISITA: PATOLOGÍA BRONQUIAL AGUDA
235280 | MA MOTIVO DE LA VISITA: LESIÓN DEL SISTEMA NERVIOSO CENTRAL
235290 | MA MOTIVO DE LA VISITA: INSUFICIENCIA CARDIACA Y OTRAS PATOLOGÍAS CARDIACAS
235300 | MA MOTIVO DE LA VISITA: INFARTO AGUDO DE MIOCARDIO Y ARRITMIA
235310 | MA MOTIVO DE LA VISITA: FRACTURAS SIGNIFICATIVAS
235320 | MA MOTIVO DE LA VISITA: PATOLOGÍA AGUDA DEL TRACTO URINARIO
235330 | MA MOTIVO DE LA VISITA: ENFERMEDAD AGUDA HEMATOLÓGICA
235350 | MA MOTIVO DE LA VISITA: INFECCIÓN AGUDA
235360 | MA MOTIVO DE LA VISITA: TRASTORNOS METABÓLICOS AGUDOS
235370 | MA MOTIVO DE LA VISITA: PARO CARDIACO, PARO RESPIRATORIO Y SHOCK
235380 | MA MOTIVO DE LA VISITA: PATOLOGÍA PULMONAR AGUDA
235400 | MA MOTIVO DE LA VISITA: INFECCIÓN AGUDA DEL TRACTO URINARIO
235410 | MA MOTIVO DE LA VISITA: OTRO ESTADO AGUDO COMPLEJO
235420 | MA MOTIVO DE LA VISITA: OTRO ESTADO AGUDO NO COMPLEJO
235430 | MA MOTIVO DE LA VISITA: OTRO ESTADO CRÓNICO COMPLEJO
235440 | MA MOTIVO DE LA VISITA: OTRO ESTADO CRÓNICO NO COMPLEJO
990019 | INAGRUPABLE, CÓDIGO DIAGNÓSTICO NO VÁLIDO COMO DIAGNÓSTICO PRINCIPAL
990029 | INAGRUPABLE, CÓDIGO DIAGNÓSTICO PRINCIPAL ERRÓNEO
990039 | INAGRUPABLE, SIN DIAGNÓSTICO PRINCIPAL
990049 | INAGRUPABLE, EDAD INVÁLIDA
990059 | INAGRUPABLE, GÉNERO INVÁLIDO
990069 | INAGRUPABLE, TIPO DE ALTA NO VÁLIDO
990079 | INAGRUPABLE, PESO AL NACIMIENTO INVÁLIDO
990089 | INAGRUPABLE, DURACIÓN DE LA ESTANCIA NO VÁLIDA
990099 | INAGRUPABLE, PACIENTE AMBULATORIO CON PROCED. DE HOSPITALIZACIÓN
990119 | INAGRUPABLE, SIN CRITERIO DE AGRUPACIÓN PARA HOMBRE
990129 | INAGRUPABLE, SIN CRITERIO DE AGRUPACIÓN PARA MUJER
990149 | INAGRUPABLE, DIAG. PRINCIPAL INVÁLIDO COMO DIAG. DE ALTA PARA CDM 15 NEONATOS
